week_start_date,ward,organism,antibiotic,susceptibility_percent,total_tested
2020-09-30,ICU,Pseudomonas aeruginosa,Levofloxacin,71.71,8
2020-10-07,ICU,Pseudomonas aeruginosa,Levofloxacin,72.06,22
2020-10-14,ICU,Pseudomonas aeruginosa,Levofloxacin,70.39,15
2020-10-21,ICU,Pseudomonas aeruginosa,Levofloxacin,65.63,16
2020-10-28,ICU,Pseudomonas aeruginosa,Levofloxacin,79.36,21
2020-11-04,ICU,Pseudomonas aeruginosa,Levofloxacin,71.94,16
2020-11-11,ICU,Pseudomonas aeruginosa,Levofloxacin,72.06,21
2020-11-18,ICU,Pseudomonas aeruginosa,Levofloxacin,73.7,16
2020-11-25,ICU,Pseudomonas aeruginosa,Levofloxacin,73.31,10
2020-12-02,ICU,Pseudomonas aeruginosa,Levofloxacin,74.04,10
2020-12-09,ICU,Pseudomonas aeruginosa,Levofloxacin,77.63,10
2020-12-16,ICU,Pseudomonas aeruginosa,Levofloxacin,70.82,10
2020-12-23,ICU,Pseudomonas aeruginosa,Levofloxacin,66.82,17
2020-12-30,ICU,Pseudomonas aeruginosa,Levofloxacin,85.42,18
2021-01-06,ICU,Pseudomonas aeruginosa,Levofloxacin,81.9,17
2021-01-13,ICU,Pseudomonas aeruginosa,Levofloxacin,68.18,15
2021-01-20,ICU,Pseudomonas aeruginosa,Levofloxacin,68.26,21
2021-01-27,ICU,Pseudomonas aeruginosa,Levofloxacin,75.72,14
2021-02-03,ICU,Pseudomonas aeruginosa,Levofloxacin,77.27,11
2021-02-10,ICU,Pseudomonas aeruginosa,Levofloxacin,94.07,14
2021-02-17,ICU,Pseudomonas aeruginosa,Levofloxacin,75.24,22
2021-02-24,ICU,Pseudomonas aeruginosa,Levofloxacin,88.68,10
2021-03-03,ICU,Pseudomonas aeruginosa,Levofloxacin,84.49,16
2021-03-10,ICU,Pseudomonas aeruginosa,Levofloxacin,68.74,21
2021-03-17,ICU,Pseudomonas aeruginosa,Levofloxacin,84.46,14
2021-03-24,ICU,Pseudomonas aeruginosa,Levofloxacin,79.16,16
2021-03-31,ICU,Pseudomonas aeruginosa,Levofloxacin,83.82,14
2021-04-07,ICU,Pseudomonas aeruginosa,Levofloxacin,88.02,11
2021-04-14,ICU,Pseudomonas aeruginosa,Levofloxacin,86.6,12
2021-04-21,ICU,Pseudomonas aeruginosa,Levofloxacin,79.5,16
2021-04-28,ICU,Pseudomonas aeruginosa,Levofloxacin,85.86,15
2021-05-05,ICU,Pseudomonas aeruginosa,Levofloxacin,75.24,11
2021-05-12,ICU,Pseudomonas aeruginosa,Levofloxacin,79.08,14
2021-05-19,ICU,Pseudomonas aeruginosa,Levofloxacin,80.78,14
2021-05-26,ICU,Pseudomonas aeruginosa,Levofloxacin,84.6,13
2021-06-02,ICU,Pseudomonas aeruginosa,Levofloxacin,82.28,20
2021-06-09,ICU,Pseudomonas aeruginosa,Levofloxacin,86.43,16
2021-06-16,ICU,Pseudomonas aeruginosa,Levofloxacin,77.74,12
2021-06-23,ICU,Pseudomonas aeruginosa,Levofloxacin,76.28,21
2021-06-30,ICU,Pseudomonas aeruginosa,Levofloxacin,81.64,20
2021-07-07,ICU,Pseudomonas aeruginosa,Levofloxacin,80.96,12
2021-07-14,ICU,Pseudomonas aeruginosa,Levofloxacin,67.58,9
2021-07-21,ICU,Pseudomonas aeruginosa,Levofloxacin,80.85,22
2021-07-28,ICU,Pseudomonas aeruginosa,Levofloxacin,77.62,16
2021-08-04,ICU,Pseudomonas aeruginosa,Levofloxacin,75.27,14
2021-08-11,ICU,Pseudomonas aeruginosa,Levofloxacin,68.43,7
2021-08-18,ICU,Pseudomonas aeruginosa,Levofloxacin,70.23,17
2021-08-25,ICU,Pseudomonas aeruginosa,Levofloxacin,83.01,11
2021-09-01,ICU,Pseudomonas aeruginosa,Levofloxacin,77.02,9
2021-09-08,ICU,Pseudomonas aeruginosa,Levofloxacin,83.15,12
2021-09-15,ICU,Pseudomonas aeruginosa,Levofloxacin,72.98,13
2021-09-22,ICU,Pseudomonas aeruginosa,Levofloxacin,68.58,17
2021-09-29,ICU,Pseudomonas aeruginosa,Levofloxacin,73.85,10
2021-10-06,ICU,Pseudomonas aeruginosa,Levofloxacin,69.47,17
2021-10-13,ICU,Pseudomonas aeruginosa,Levofloxacin,75.76,18
2021-10-20,ICU,Pseudomonas aeruginosa,Levofloxacin,80.96,4
2021-10-27,ICU,Pseudomonas aeruginosa,Levofloxacin,74.25,16
2021-11-03,ICU,Pseudomonas aeruginosa,Levofloxacin,70.37,14
2021-11-10,ICU,Pseudomonas aeruginosa,Levofloxacin,84.55,19
2021-11-17,ICU,Pseudomonas aeruginosa,Levofloxacin,78.47,8
2021-11-24,ICU,Pseudomonas aeruginosa,Levofloxacin,75.84,11
2021-12-01,ICU,Pseudomonas aeruginosa,Levofloxacin,76.62,18
2021-12-08,ICU,Pseudomonas aeruginosa,Levofloxacin,70.93,18
2021-12-15,ICU,Pseudomonas aeruginosa,Levofloxacin,66.21,11
2021-12-22,ICU,Pseudomonas aeruginosa,Levofloxacin,80.65,16
2021-12-29,ICU,Pseudomonas aeruginosa,Levofloxacin,83.57,19
2022-01-05,ICU,Pseudomonas aeruginosa,Levofloxacin,78.18,13
2022-01-12,ICU,Pseudomonas aeruginosa,Levofloxacin,80.04,10
2022-01-19,ICU,Pseudomonas aeruginosa,Levofloxacin,76.34,8
2022-01-26,ICU,Pseudomonas aeruginosa,Levofloxacin,86.29,15
2022-02-02,ICU,Pseudomonas aeruginosa,Levofloxacin,90.52,9
2022-02-09,ICU,Pseudomonas aeruginosa,Levofloxacin,83.45,20
2022-02-16,ICU,Pseudomonas aeruginosa,Levofloxacin,81.2,19
2022-02-23,ICU,Pseudomonas aeruginosa,Levofloxacin,69.39,14
2022-03-02,ICU,Pseudomonas aeruginosa,Levofloxacin,78.3,9
2022-03-09,ICU,Pseudomonas aeruginosa,Levofloxacin,77.77,17
2022-03-16,ICU,Pseudomonas aeruginosa,Levofloxacin,77.71,14
2022-03-23,ICU,Pseudomonas aeruginosa,Levofloxacin,82.25,4
2022-03-30,ICU,Pseudomonas aeruginosa,Levofloxacin,93.34,10
2022-04-06,ICU,Pseudomonas aeruginosa,Levofloxacin,76.72,14
2022-04-13,ICU,Pseudomonas aeruginosa,Levofloxacin,85.11,10
2022-04-20,ICU,Pseudomonas aeruginosa,Levofloxacin,75.13,21
2022-04-27,ICU,Pseudomonas aeruginosa,Levofloxacin,84.57,5
2022-05-04,ICU,Pseudomonas aeruginosa,Levofloxacin,86.91,13
2022-05-11,ICU,Pseudomonas aeruginosa,Levofloxacin,100.0,16
2022-05-18,ICU,Pseudomonas aeruginosa,Levofloxacin,88.24,4
2022-05-25,ICU,Pseudomonas aeruginosa,Levofloxacin,74.32,9
2022-06-01,ICU,Pseudomonas aeruginosa,Levofloxacin,72.95,17
2022-06-08,ICU,Pseudomonas aeruginosa,Levofloxacin,70.74,15
2022-06-15,ICU,Pseudomonas aeruginosa,Levofloxacin,79.58,1
2022-06-22,ICU,Pseudomonas aeruginosa,Levofloxacin,69.23,11
2022-06-29,ICU,Pseudomonas aeruginosa,Levofloxacin,78.97,16
2022-07-06,ICU,Pseudomonas aeruginosa,Levofloxacin,83.45,11
2022-07-13,ICU,Pseudomonas aeruginosa,Levofloxacin,77.63,15
2022-07-20,ICU,Pseudomonas aeruginosa,Levofloxacin,79.07,10
2022-07-27,ICU,Pseudomonas aeruginosa,Levofloxacin,82.55,15
2022-08-03,ICU,Pseudomonas aeruginosa,Levofloxacin,64.48,18
2022-08-10,ICU,Pseudomonas aeruginosa,Levofloxacin,81.31,4
2022-08-17,ICU,Pseudomonas aeruginosa,Levofloxacin,71.62,17
2022-08-24,ICU,Pseudomonas aeruginosa,Levofloxacin,76.21,15
2022-08-31,ICU,Pseudomonas aeruginosa,Levofloxacin,77.42,14
2022-09-07,ICU,Pseudomonas aeruginosa,Levofloxacin,77.85,16
2022-09-14,ICU,Pseudomonas aeruginosa,Levofloxacin,62.49,12
2022-09-21,ICU,Pseudomonas aeruginosa,Levofloxacin,63.36,13
2022-09-28,ICU,Pseudomonas aeruginosa,Levofloxacin,67.22,6
2022-10-05,ICU,Pseudomonas aeruginosa,Levofloxacin,78.34,20
2022-10-12,ICU,Pseudomonas aeruginosa,Levofloxacin,65.02,14
2022-10-19,ICU,Pseudomonas aeruginosa,Levofloxacin,62.73,10
2022-10-26,ICU,Pseudomonas aeruginosa,Levofloxacin,74.34,24
2022-11-02,ICU,Pseudomonas aeruginosa,Levofloxacin,72.29,10
2022-11-09,ICU,Pseudomonas aeruginosa,Levofloxacin,71.2,17
2022-11-16,ICU,Pseudomonas aeruginosa,Levofloxacin,83.25,20
2022-11-23,ICU,Pseudomonas aeruginosa,Levofloxacin,68.4,13
2022-11-30,ICU,Pseudomonas aeruginosa,Levofloxacin,76.65,20
2022-12-07,ICU,Pseudomonas aeruginosa,Levofloxacin,70.78,16
2022-12-14,ICU,Pseudomonas aeruginosa,Levofloxacin,75.04,20
2022-12-21,ICU,Pseudomonas aeruginosa,Levofloxacin,74.69,25
2022-12-28,ICU,Pseudomonas aeruginosa,Levofloxacin,75.75,9
2023-01-04,ICU,Pseudomonas aeruginosa,Levofloxacin,84.47,10
2023-01-11,ICU,Pseudomonas aeruginosa,Levofloxacin,79.88,17
2023-01-18,ICU,Pseudomonas aeruginosa,Levofloxacin,76.4,7
2023-01-25,ICU,Pseudomonas aeruginosa,Levofloxacin,79.38,16
2023-02-01,ICU,Pseudomonas aeruginosa,Levofloxacin,78.85,8
2023-02-08,ICU,Pseudomonas aeruginosa,Levofloxacin,79.72,13
2023-02-15,ICU,Pseudomonas aeruginosa,Levofloxacin,80.67,16
2023-02-22,ICU,Pseudomonas aeruginosa,Levofloxacin,85.72,4
2023-03-01,ICU,Pseudomonas aeruginosa,Levofloxacin,77.87,4
2023-03-08,ICU,Pseudomonas aeruginosa,Levofloxacin,76.24,13
2023-03-15,ICU,Pseudomonas aeruginosa,Levofloxacin,85.37,13
2023-03-22,ICU,Pseudomonas aeruginosa,Levofloxacin,81.62,22
2023-03-29,ICU,Pseudomonas aeruginosa,Levofloxacin,77.21,20
2023-04-05,ICU,Pseudomonas aeruginosa,Levofloxacin,85.35,19
2023-04-12,ICU,Pseudomonas aeruginosa,Levofloxacin,86.78,24
2023-04-19,ICU,Pseudomonas aeruginosa,Levofloxacin,83.34,18
2023-04-26,ICU,Pseudomonas aeruginosa,Levofloxacin,79.02,13
2023-05-03,ICU,Pseudomonas aeruginosa,Levofloxacin,85.85,19
2023-05-10,ICU,Pseudomonas aeruginosa,Levofloxacin,81.35,14
2023-05-17,ICU,Pseudomonas aeruginosa,Levofloxacin,80.04,26
2023-05-24,ICU,Pseudomonas aeruginosa,Levofloxacin,91.8,23
2023-05-31,ICU,Pseudomonas aeruginosa,Levofloxacin,61.83,11
2023-06-07,ICU,Pseudomonas aeruginosa,Levofloxacin,68.14,14
2023-06-14,ICU,Pseudomonas aeruginosa,Levofloxacin,77.53,17
2023-06-21,ICU,Pseudomonas aeruginosa,Levofloxacin,76.88,6
2023-06-28,ICU,Pseudomonas aeruginosa,Levofloxacin,71.41,23
2023-07-05,ICU,Pseudomonas aeruginosa,Levofloxacin,76.26,9
2023-07-12,ICU,Pseudomonas aeruginosa,Levofloxacin,91.63,20
2023-07-19,ICU,Pseudomonas aeruginosa,Levofloxacin,69.01,22
2023-07-26,ICU,Pseudomonas aeruginosa,Levofloxacin,83.41,11
2023-08-02,ICU,Pseudomonas aeruginosa,Levofloxacin,80.45,17
2023-08-09,ICU,Pseudomonas aeruginosa,Levofloxacin,86.78,21
2023-08-16,ICU,Pseudomonas aeruginosa,Levofloxacin,84.02,11
2023-08-23,ICU,Pseudomonas aeruginosa,Levofloxacin,88.89,22
2023-08-30,ICU,Pseudomonas aeruginosa,Levofloxacin,100.0,18
2023-09-06,ICU,Pseudomonas aeruginosa,Levofloxacin,84.21,17
2023-09-13,ICU,Pseudomonas aeruginosa,Levofloxacin,75.29,14
2023-09-20,ICU,Pseudomonas aeruginosa,Levofloxacin,76.59,18
2023-09-27,ICU,Pseudomonas aeruginosa,Levofloxacin,77.97,19
2023-10-04,ICU,Pseudomonas aeruginosa,Levofloxacin,77.4,20
2023-10-11,ICU,Pseudomonas aeruginosa,Levofloxacin,80.4,15
2023-10-18,ICU,Pseudomonas aeruginosa,Levofloxacin,85.69,9
2023-10-25,ICU,Pseudomonas aeruginosa,Levofloxacin,82.64,6
2023-11-01,ICU,Pseudomonas aeruginosa,Levofloxacin,72.52,12
2023-11-08,ICU,Pseudomonas aeruginosa,Levofloxacin,84.17,12
2023-11-15,ICU,Pseudomonas aeruginosa,Levofloxacin,86.72,14
2023-11-22,ICU,Pseudomonas aeruginosa,Levofloxacin,81.46,7
2023-11-29,ICU,Pseudomonas aeruginosa,Levofloxacin,73.56,18
2023-12-06,ICU,Pseudomonas aeruginosa,Levofloxacin,92.85,26
2023-12-13,ICU,Pseudomonas aeruginosa,Levofloxacin,85.15,11
2023-12-20,ICU,Pseudomonas aeruginosa,Levofloxacin,76.45,4
2023-12-27,ICU,Pseudomonas aeruginosa,Levofloxacin,92.37,15
2024-01-03,ICU,Pseudomonas aeruginosa,Levofloxacin,78.4,10
2024-01-10,ICU,Pseudomonas aeruginosa,Levofloxacin,86.0,13
2024-01-17,ICU,Pseudomonas aeruginosa,Levofloxacin,71.91,16
2024-01-24,ICU,Pseudomonas aeruginosa,Levofloxacin,98.31,8
2024-01-31,ICU,Pseudomonas aeruginosa,Levofloxacin,100.0,14
2024-02-07,ICU,Pseudomonas aeruginosa,Levofloxacin,81.67,6
2024-02-14,ICU,Pseudomonas aeruginosa,Levofloxacin,92.23,2
2024-02-21,ICU,Pseudomonas aeruginosa,Levofloxacin,91.33,12
2024-02-28,ICU,Pseudomonas aeruginosa,Levofloxacin,95.93,15
2024-03-06,ICU,Pseudomonas aeruginosa,Levofloxacin,86.36,15
2024-03-13,ICU,Pseudomonas aeruginosa,Levofloxacin,95.73,13
2024-03-20,ICU,Pseudomonas aeruginosa,Levofloxacin,98.06,16
2024-03-27,ICU,Pseudomonas aeruginosa,Levofloxacin,81.23,16
2024-04-03,ICU,Pseudomonas aeruginosa,Levofloxacin,98.66,16
2024-04-10,ICU,Pseudomonas aeruginosa,Levofloxacin,92.38,14
2024-04-17,ICU,Pseudomonas aeruginosa,Levofloxacin,93.55,16
2024-04-24,ICU,Pseudomonas aeruginosa,Levofloxacin,93.95,21
2024-05-01,ICU,Pseudomonas aeruginosa,Levofloxacin,88.86,16
2024-05-08,ICU,Pseudomonas aeruginosa,Levofloxacin,85.21,14
2024-05-15,ICU,Pseudomonas aeruginosa,Levofloxacin,86.28,18
2024-05-22,ICU,Pseudomonas aeruginosa,Levofloxacin,79.56,20
2024-05-29,ICU,Pseudomonas aeruginosa,Levofloxacin,100.0,14
2024-06-05,ICU,Pseudomonas aeruginosa,Levofloxacin,84.7,10
2024-06-12,ICU,Pseudomonas aeruginosa,Levofloxacin,88.04,12
2024-06-19,ICU,Pseudomonas aeruginosa,Levofloxacin,83.39,19
2024-06-26,ICU,Pseudomonas aeruginosa,Levofloxacin,85.77,15
2024-07-03,ICU,Pseudomonas aeruginosa,Levofloxacin,81.28,14
2024-07-10,ICU,Pseudomonas aeruginosa,Levofloxacin,78.64,14
2024-07-17,ICU,Pseudomonas aeruginosa,Levofloxacin,69.04,14
2024-07-24,ICU,Pseudomonas aeruginosa,Levofloxacin,72.02,13
2024-07-31,ICU,Pseudomonas aeruginosa,Levofloxacin,73.8,14
2024-08-07,ICU,Pseudomonas aeruginosa,Levofloxacin,68.79,15
2024-08-14,ICU,Pseudomonas aeruginosa,Levofloxacin,74.98,11
2024-08-21,ICU,Pseudomonas aeruginosa,Levofloxacin,78.7,14
2024-08-28,ICU,Pseudomonas aeruginosa,Levofloxacin,80.21,11
2024-09-04,ICU,Pseudomonas aeruginosa,Levofloxacin,74.98,16
2024-09-11,ICU,Pseudomonas aeruginosa,Levofloxacin,71.78,16
2024-09-18,ICU,Pseudomonas aeruginosa,Levofloxacin,77.93,10
2024-09-25,ICU,Pseudomonas aeruginosa,Levofloxacin,84.11,11
2024-10-02,ICU,Pseudomonas aeruginosa,Levofloxacin,87.1,14
2024-10-09,ICU,Pseudomonas aeruginosa,Levofloxacin,80.5,4
2024-10-16,ICU,Pseudomonas aeruginosa,Levofloxacin,91.89,13
2024-10-23,ICU,Pseudomonas aeruginosa,Levofloxacin,71.61,15
2024-10-30,ICU,Pseudomonas aeruginosa,Levofloxacin,88.11,18
2024-11-06,ICU,Pseudomonas aeruginosa,Levofloxacin,83.45,17
2024-11-13,ICU,Pseudomonas aeruginosa,Levofloxacin,89.9,11
2024-11-20,ICU,Pseudomonas aeruginosa,Levofloxacin,90.8,18
2024-11-27,ICU,Pseudomonas aeruginosa,Levofloxacin,95.51,18
2024-12-04,ICU,Pseudomonas aeruginosa,Levofloxacin,97.08,23
2024-12-11,ICU,Pseudomonas aeruginosa,Levofloxacin,91.13,19
2024-12-18,ICU,Pseudomonas aeruginosa,Levofloxacin,86.36,13
2020-01-01,ICU,Pseudomonas aeruginosa,Gentamicin,70.56,8
2020-01-08,ICU,Pseudomonas aeruginosa,Gentamicin,75.64,16
2020-01-15,ICU,Pseudomonas aeruginosa,Gentamicin,54.85,20
2020-01-22,ICU,Pseudomonas aeruginosa,Gentamicin,59.01,24
2020-01-29,ICU,Pseudomonas aeruginosa,Gentamicin,72.44,17
2020-02-05,ICU,Pseudomonas aeruginosa,Gentamicin,68.99,10
2020-02-12,ICU,Pseudomonas aeruginosa,Gentamicin,61.6,3
2020-02-19,ICU,Pseudomonas aeruginosa,Gentamicin,77.98,6
2020-02-26,ICU,Pseudomonas aeruginosa,Gentamicin,74.2,13
2020-03-04,ICU,Pseudomonas aeruginosa,Gentamicin,72.42,20
2020-03-11,ICU,Pseudomonas aeruginosa,Gentamicin,78.2,20
2020-03-18,ICU,Pseudomonas aeruginosa,Gentamicin,83.61,12
2020-03-25,ICU,Pseudomonas aeruginosa,Gentamicin,73.75,22
2020-04-01,ICU,Pseudomonas aeruginosa,Gentamicin,80.9,7
2020-04-08,ICU,Pseudomonas aeruginosa,Gentamicin,77.41,17
2020-04-15,ICU,Pseudomonas aeruginosa,Gentamicin,83.61,23
2020-04-22,ICU,Pseudomonas aeruginosa,Gentamicin,79.02,17
2020-04-29,ICU,Pseudomonas aeruginosa,Gentamicin,69.68,17
2020-05-06,ICU,Pseudomonas aeruginosa,Gentamicin,71.27,19
2020-05-13,ICU,Pseudomonas aeruginosa,Gentamicin,69.63,18
2020-05-20,ICU,Pseudomonas aeruginosa,Gentamicin,62.98,12
2020-05-27,ICU,Pseudomonas aeruginosa,Gentamicin,76.84,11
2020-06-03,ICU,Pseudomonas aeruginosa,Gentamicin,79.86,6
2020-06-10,ICU,Pseudomonas aeruginosa,Gentamicin,70.01,7
2020-06-17,ICU,Pseudomonas aeruginosa,Gentamicin,77.1,4
2020-06-24,ICU,Pseudomonas aeruginosa,Gentamicin,66.7,14
2020-07-01,ICU,Pseudomonas aeruginosa,Gentamicin,78.55,12
2020-07-08,ICU,Pseudomonas aeruginosa,Gentamicin,74.63,16
2020-07-15,ICU,Pseudomonas aeruginosa,Gentamicin,79.39,11
2020-07-22,ICU,Pseudomonas aeruginosa,Gentamicin,78.82,17
2020-07-29,ICU,Pseudomonas aeruginosa,Gentamicin,71.22,23
2020-08-05,ICU,Pseudomonas aeruginosa,Gentamicin,57.07,10
2020-08-12,ICU,Pseudomonas aeruginosa,Gentamicin,75.85,7
2020-08-19,ICU,Pseudomonas aeruginosa,Gentamicin,60.66,14
2020-08-26,ICU,Pseudomonas aeruginosa,Gentamicin,75.14,13
2020-09-02,ICU,Pseudomonas aeruginosa,Gentamicin,70.32,17
2020-09-09,ICU,Pseudomonas aeruginosa,Gentamicin,73.77,8
2020-09-16,ICU,Pseudomonas aeruginosa,Gentamicin,68.72,12
2020-09-23,ICU,Pseudomonas aeruginosa,Gentamicin,76.73,12
2020-09-30,ICU,Pseudomonas aeruginosa,Gentamicin,57.16,14
2020-10-07,ICU,Pseudomonas aeruginosa,Gentamicin,66.16,17
2020-10-14,ICU,Pseudomonas aeruginosa,Gentamicin,78.3,13
2020-10-21,ICU,Pseudomonas aeruginosa,Gentamicin,66.38,7
2020-10-28,ICU,Pseudomonas aeruginosa,Gentamicin,79.97,14
2020-11-04,ICU,Pseudomonas aeruginosa,Gentamicin,57.65,16
2020-11-11,ICU,Pseudomonas aeruginosa,Gentamicin,67.85,21
2020-11-18,ICU,Pseudomonas aeruginosa,Gentamicin,63.83,13
2020-11-25,ICU,Pseudomonas aeruginosa,Gentamicin,59.44,11
2020-12-02,ICU,Pseudomonas aeruginosa,Gentamicin,73.36,15
2020-12-09,ICU,Pseudomonas aeruginosa,Gentamicin,76.84,21
2020-12-16,ICU,Pseudomonas aeruginosa,Gentamicin,70.7,14
2020-12-23,ICU,Pseudomonas aeruginosa,Gentamicin,73.23,10
2020-12-30,ICU,Pseudomonas aeruginosa,Gentamicin,69.98,14
2021-01-06,ICU,Pseudomonas aeruginosa,Gentamicin,76.49,21
2021-01-13,ICU,Pseudomonas aeruginosa,Gentamicin,85.82,18
2021-01-20,ICU,Pseudomonas aeruginosa,Gentamicin,72.82,14
2021-01-27,ICU,Pseudomonas aeruginosa,Gentamicin,80.6,18
2021-02-03,ICU,Pseudomonas aeruginosa,Gentamicin,86.59,16
2021-02-10,ICU,Pseudomonas aeruginosa,Gentamicin,76.61,19
2021-02-17,ICU,Pseudomonas aeruginosa,Gentamicin,85.67,11
2021-02-24,ICU,Pseudomonas aeruginosa,Gentamicin,71.78,11
2021-03-03,ICU,Pseudomonas aeruginosa,Gentamicin,73.09,17
2021-03-10,ICU,Pseudomonas aeruginosa,Gentamicin,79.81,21
2021-03-17,ICU,Pseudomonas aeruginosa,Gentamicin,95.47,12
2021-03-24,ICU,Pseudomonas aeruginosa,Gentamicin,74.11,11
2021-03-31,ICU,Pseudomonas aeruginosa,Gentamicin,70.92,16
2021-04-07,ICU,Pseudomonas aeruginosa,Gentamicin,74.92,14
2021-04-14,ICU,Pseudomonas aeruginosa,Gentamicin,95.35,7
2021-04-21,ICU,Pseudomonas aeruginosa,Gentamicin,79.01,-1
2021-04-28,ICU,Pseudomonas aeruginosa,Gentamicin,80.34,16
2021-05-05,ICU,Pseudomonas aeruginosa,Gentamicin,81.59,14
2021-05-12,ICU,Pseudomonas aeruginosa,Gentamicin,82.36,13
2021-05-19,ICU,Pseudomonas aeruginosa,Gentamicin,74.65,15
2021-05-26,ICU,Pseudomonas aeruginosa,Gentamicin,72.64,14
2021-06-02,ICU,Pseudomonas aeruginosa,Gentamicin,66.52,10
2021-06-09,ICU,Pseudomonas aeruginosa,Gentamicin,82.84,4
2021-06-16,ICU,Pseudomonas aeruginosa,Gentamicin,59.05,10
2021-06-23,ICU,Pseudomonas aeruginosa,Gentamicin,79.17,15
2021-06-30,ICU,Pseudomonas aeruginosa,Gentamicin,80.48,16
2021-07-07,ICU,Pseudomonas aeruginosa,Gentamicin,77.99,15
2021-07-14,ICU,Pseudomonas aeruginosa,Gentamicin,74.61,10
2021-07-21,ICU,Pseudomonas aeruginosa,Gentamicin,79.27,11
2021-07-28,ICU,Pseudomonas aeruginosa,Gentamicin,55.82,13
2021-08-04,ICU,Pseudomonas aeruginosa,Gentamicin,74.53,21
2021-08-11,ICU,Pseudomonas aeruginosa,Gentamicin,72.05,17
2021-08-18,ICU,Pseudomonas aeruginosa,Gentamicin,64.94,15
2021-08-25,ICU,Pseudomonas aeruginosa,Gentamicin,59.73,6
2021-09-01,ICU,Pseudomonas aeruginosa,Gentamicin,66.89,7
2021-09-08,ICU,Pseudomonas aeruginosa,Gentamicin,65.79,12
2021-09-15,ICU,Pseudomonas aeruginosa,Gentamicin,61.98,8
2021-09-22,ICU,Pseudomonas aeruginosa,Gentamicin,74.67,26
2021-09-29,ICU,Pseudomonas aeruginosa,Gentamicin,61.23,14
2021-10-06,ICU,Pseudomonas aeruginosa,Gentamicin,65.58,11
2021-10-13,ICU,Pseudomonas aeruginosa,Gentamicin,82.15,14
2021-10-20,ICU,Pseudomonas aeruginosa,Gentamicin,54.44,10
2021-10-27,ICU,Pseudomonas aeruginosa,Gentamicin,78.81,14
2021-11-03,ICU,Pseudomonas aeruginosa,Gentamicin,69.01,10
2021-11-10,ICU,Pseudomonas aeruginosa,Gentamicin,82.23,7
2021-11-17,ICU,Pseudomonas aeruginosa,Gentamicin,67.45,20
2021-11-24,ICU,Pseudomonas aeruginosa,Gentamicin,64.83,6
2021-12-01,ICU,Pseudomonas aeruginosa,Gentamicin,72.46,12
2021-12-08,ICU,Pseudomonas aeruginosa,Gentamicin,70.7,8
2021-12-15,ICU,Pseudomonas aeruginosa,Gentamicin,67.66,14
2021-12-22,ICU,Pseudomonas aeruginosa,Gentamicin,66.72,17
2021-12-29,ICU,Pseudomonas aeruginosa,Gentamicin,69.2,20
2022-01-05,ICU,Pseudomonas aeruginosa,Gentamicin,69.32,15
2022-01-12,ICU,Pseudomonas aeruginosa,Gentamicin,52.46,16
2022-01-19,ICU,Pseudomonas aeruginosa,Gentamicin,72.38,21
2022-01-26,ICU,Pseudomonas aeruginosa,Gentamicin,57.01,10
2022-02-02,ICU,Pseudomonas aeruginosa,Gentamicin,71.96,18
2022-02-09,ICU,Pseudomonas aeruginosa,Gentamicin,70.24,19
2022-02-16,ICU,Pseudomonas aeruginosa,Gentamicin,67.66,11
2022-02-23,ICU,Pseudomonas aeruginosa,Gentamicin,83.29,16
2022-03-02,ICU,Pseudomonas aeruginosa,Gentamicin,78.28,10
2022-03-09,ICU,Pseudomonas aeruginosa,Gentamicin,73.24,14
2022-03-16,ICU,Pseudomonas aeruginosa,Gentamicin,74.51,17
2022-03-23,ICU,Pseudomonas aeruginosa,Gentamicin,72.82,18
2022-03-30,ICU,Pseudomonas aeruginosa,Gentamicin,66.16,5
2022-04-06,ICU,Pseudomonas aeruginosa,Gentamicin,67.38,22
2022-04-13,ICU,Pseudomonas aeruginosa,Gentamicin,71.91,13
2022-04-20,ICU,Pseudomonas aeruginosa,Gentamicin,66.78,7
2022-04-27,ICU,Pseudomonas aeruginosa,Gentamicin,55.9,10
2022-05-04,ICU,Pseudomonas aeruginosa,Gentamicin,67.54,12
2022-05-11,ICU,Pseudomonas aeruginosa,Gentamicin,63.94,15
2022-05-18,ICU,Pseudomonas aeruginosa,Gentamicin,72.85,16
2022-05-25,ICU,Pseudomonas aeruginosa,Gentamicin,70.26,14
2022-06-01,ICU,Pseudomonas aeruginosa,Gentamicin,65.49,12
2022-06-08,ICU,Pseudomonas aeruginosa,Gentamicin,65.33,9
2022-06-15,ICU,Pseudomonas aeruginosa,Gentamicin,59.12,11
2022-06-22,ICU,Pseudomonas aeruginosa,Gentamicin,70.27,8
2022-06-29,ICU,Pseudomonas aeruginosa,Gentamicin,68.57,16
2022-07-06,ICU,Pseudomonas aeruginosa,Gentamicin,66.27,13
2022-07-13,ICU,Pseudomonas aeruginosa,Gentamicin,59.3,16
2022-07-20,ICU,Pseudomonas aeruginosa,Gentamicin,80.16,8
2022-07-27,ICU,Pseudomonas aeruginosa,Gentamicin,71.0,5
2022-08-03,ICU,Pseudomonas aeruginosa,Gentamicin,57.73,14
2022-08-10,ICU,Pseudomonas aeruginosa,Gentamicin,56.6,17
2022-08-17,ICU,Pseudomonas aeruginosa,Gentamicin,57.86,19
2022-08-24,ICU,Pseudomonas aeruginosa,Gentamicin,51.64,14
2022-08-31,ICU,Pseudomonas aeruginosa,Gentamicin,63.32,22
